experiment,split_mode,variant,seed,train_source,test_source,target_accession,target_display,n_test,positive_rate,activity_delta_mean,tanimoto_mean,n_pair_scaffolds,n_document_sources_mean,pr_auc,roc_auc,mcc,base_rate,bedroc20,precision_at_1pct,ef_1pct,ap_at_1pct,hits_at_1pct,precision_at_5pct,ef_5pct,ap_at_5pct,hits_at_5pct,precision_at_10pct,ef_10pct,ap_at_10pct,hits_at_10pct,precision_at_50,hits_at_50,precision_at_100,hits_at_100,cutoff_year
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.2268,0.5546,0.0365,0.1667,0.3376,0.5,3.0,0.2269,6,0.4211,2.5263,0.1892,24,0.292,1.7522,0.1232,33,0.36,18,0.3,30,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.5175,0.5605,0.1208,0.4928,0.3853,0.3333,0.6764,0.1667,1,0.3571,0.7247,0.1284,5,0.3571,0.7247,0.133,10,0.54,27,0.54,54,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.4332,0.571,0.179,0.3284,0.4943,1.0,3.0455,1.0,3,0.5455,1.6612,0.4687,6,0.381,1.1602,0.3026,8,0.24,12,0.4,40,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.311,0.4506,-0.037,0.3274,0.1578,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.25,0.7635,0.0479,3,0.34,17,0.32,32,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.6702,0.4772,-0.069,0.6418,0.8441,1.0,1.5581,1.0,1,1.0,1.5581,1.0,4,0.7143,1.113,0.6735,5,0.6,30,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.7333,0.9259,0.6831,0.25,0.9764,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,2,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.3085,0.3939,-0.3039,0.3529,0.0063,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.4,0.75,0.4472,0.25,1.0,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,0.7,0.5,-0.6124,0.4,0.982,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2762,0.5,0.0267,0.2716,0.238,0.0,0.0,0.0,0,0.2381,0.8766,0.0429,5,0.2683,0.9878,0.0652,11,0.28,14,0.29,29,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.3009,0.6281,0.1926,0.1667,0.4249,0.75,4.5,0.5313,9,0.4737,2.8421,0.268,27,0.3628,2.177,0.1878,41,0.46,23,0.39,39,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.6254,0.6765,0.1037,0.4928,0.6281,0.0,0.0,0.0,0,0.6429,1.3045,0.3268,9,0.75,1.5219,0.4643,21,0.7,35,0.63,63,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.4896,0.6678,0.1531,0.3284,0.5481,1.0,3.0455,1.0,3,0.5455,1.6612,0.46,6,0.4762,1.4502,0.3311,10,0.54,27,0.42,42,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.3227,0.498,-0.049,0.3274,0.207,0.0,0.0,0.0,0,0.1667,0.509,0.0556,1,0.1667,0.509,0.0516,2,0.32,16,0.35,35,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.7692,0.7224,0.0163,0.6418,0.6469,1.0,1.5581,1.0,1,0.5,0.7791,0.375,2,0.7143,1.113,0.4973,5,0.76,38,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.7222,0.8704,0.0,0.25,0.8468,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.5,2.0,0.5,1,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.7202,0.75,0.4609,0.3529,0.9268,1.0,2.8333,1.0,1,1.0,2.8333,1.0,1,1.0,2.8333,1.0,2,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.7,0.75,0.3333,0.25,0.9242,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,0.7,0.5,0.6124,0.4,0.982,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2892,0.5131,0.0607,0.2716,0.2884,0.2,0.7364,0.1,1,0.2857,1.0519,0.0808,6,0.3902,1.4368,0.1262,16,0.36,18,0.27,27,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.4001,0.7153,0.2226,0.1667,0.5343,0.75,4.5,0.5693,9,0.5263,3.1579,0.3731,30,0.4956,2.9735,0.3065,56,0.54,27,0.5,50,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.6088,0.6635,0.03,0.4928,0.5691,0.3333,0.6764,0.1111,1,0.6429,1.3045,0.3351,9,0.5714,1.1595,0.3121,16,0.66,33,0.63,63,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.5277,0.636,0.2159,0.3284,0.7292,1.0,3.0455,1.0,3,0.8182,2.4917,0.752,9,0.6667,2.0303,0.5791,14,0.5,25,0.37,37,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.3156,0.4931,-0.0356,0.3274,0.1662,0.0,0.0,0.0,0,0.1667,0.509,0.0417,1,0.1667,0.509,0.0375,2,0.36,18,0.34,34,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.7523,0.7263,-0.0745,0.6418,0.5516,0.0,0.0,0.0,0,0.5,0.7791,0.25,2,0.5714,0.8904,0.3238,4,0.74,37,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.6429,0.7963,0.5222,0.25,0.8222,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.5,2.0,0.5,1,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.6994,0.7727,0.3039,0.3529,0.9084,1.0,2.8333,1.0,1,1.0,2.8333,1.0,1,1.0,2.8333,1.0,2,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.75,0.8333,0.3333,0.25,0.9247,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,1.0,1.0,0.6124,0.4,1.0,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2927,0.5028,0.03,0.2716,0.3132,0.4,1.4727,0.28,2,0.3333,1.2273,0.1354,7,0.3415,1.2572,0.1259,14,0.36,18,0.32,32,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.2391,0.5858,0.0597,0.1667,0.291,0.5,3.0,0.381,6,0.2982,1.7895,0.1583,17,0.2301,1.3805,0.1001,26,0.28,14,0.24,24,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.6168,0.6109,0.0813,0.4928,0.7462,1.0,2.0292,1.0,3,0.7857,1.5944,0.6624,11,0.75,1.5219,0.6023,21,0.68,34,0.57,57,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.4783,0.6141,0.2001,0.3284,0.6358,0.6667,2.0303,0.3889,2,0.7273,2.2149,0.4765,8,0.6667,2.0303,0.4669,14,0.44,22,0.39,39,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.2904,0.4378,-0.0688,0.3274,0.1047,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1667,0.509,0.0243,2,0.3,15,0.3,30,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.7045,0.6366,-0.0129,0.6418,0.5691,1.0,1.5581,1.0,1,0.5,0.7791,0.375,2,0.5714,0.8904,0.3816,4,0.72,36,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.6429,0.7778,0.5222,0.25,0.8222,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.5,2.0,0.5,1,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.5582,0.7121,-0.1846,0.3529,0.2875,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,1.4167,0.25,1,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.75,0.8333,0.0,0.25,0.9247,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,0.8333,0.8333,0.6124,0.4,0.9823,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2546,0.4487,-0.0397,0.2716,0.1319,0.2,0.7364,0.2,1,0.0952,0.3506,0.0522,2,0.1463,0.5388,0.0395,6,0.14,7,0.21,21,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.2344,0.5254,-0.0067,0.1667,0.3595,0.4167,2.5,0.3712,5,0.4561,2.7368,0.2708,26,0.292,1.7522,0.1584,33,0.52,26,0.32,32,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.5113,0.5371,0.0687,0.4928,0.4242,0.3333,0.6764,0.1111,1,0.4286,0.8697,0.1893,6,0.3929,0.7972,0.17,11,0.46,23,0.48,48,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.4507,0.5909,0.2155,0.3284,0.5813,1.0,3.0455,1.0,3,0.7273,2.2149,0.6911,8,0.4286,1.3052,0.3906,9,0.28,14,0.38,38,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.3418,0.4874,0.0073,0.3274,0.319,0.0,0.0,0.0,0,0.3333,1.018,0.1389,2,0.3333,1.018,0.1199,4,0.32,16,0.33,33,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.6823,0.5111,-0.0065,0.6418,0.8111,1.0,1.5581,1.0,1,0.75,1.1686,0.75,3,0.7143,1.113,0.6259,5,0.6,30,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.7,0.8889,0.4082,0.25,0.9719,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,2,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.3366,0.4545,-0.1124,0.3529,0.0209,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.4,0.75,0.4472,0.25,1.0,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,0.7,0.5,-0.6124,0.4,0.982,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2792,0.4988,0.0657,0.2716,0.268,0.2,0.7364,0.04,1,0.2857,1.0519,0.0779,6,0.2927,1.0776,0.0812,12,0.3,15,0.32,32,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.2788,0.635,0.1568,0.1667,0.3945,0.3333,2.0,0.1583,4,0.4386,2.6316,0.2123,25,0.354,2.1239,0.165,40,0.46,23,0.39,39,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.6248,0.6871,0.0932,0.4928,0.5752,0.6667,1.3528,0.3889,2,0.5714,1.1595,0.3068,8,0.6071,1.232,0.3396,17,0.64,32,0.65,65,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.522,0.6783,0.2576,0.3284,0.6289,1.0,3.0455,1.0,3,0.6364,1.938,0.4962,7,0.5714,1.7403,0.4209,12,0.56,28,0.43,43,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.2742,0.3954,-0.1794,0.3274,0.1315,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.25,0.7635,0.0517,3,0.18,9,0.33,33,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.7789,0.7214,-0.0248,0.6418,0.6958,1.0,1.5581,1.0,1,0.5,0.7791,0.4167,2,0.7143,1.113,0.5211,5,0.74,37,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.8095,0.8704,0.5222,0.25,0.9709,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,2,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.7202,0.7727,0.3039,0.3529,0.9268,1.0,2.8333,1.0,1,1.0,2.8333,1.0,1,1.0,2.8333,1.0,2,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.8333,0.9167,0.3333,0.25,0.9304,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,0.7,0.5,0.6124,0.4,0.982,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2769,0.4941,0.0226,0.2716,0.2489,0.2,0.7364,0.05,1,0.2381,0.8766,0.0482,5,0.3171,1.1674,0.0844,13,0.26,13,0.3,30,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.3142,0.6455,0.1755,0.1667,0.434,0.75,4.5,0.5669,9,0.4737,2.8421,0.305,27,0.3717,2.2301,0.2057,42,0.52,26,0.37,37,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.5988,0.6643,0.0182,0.4928,0.5283,0.0,0.0,0.0,0,0.4286,0.8697,0.1672,6,0.6071,1.232,0.3056,17,0.62,31,0.65,65,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.4989,0.6327,0.2507,0.3284,0.6332,1.0,3.0455,1.0,3,0.7273,2.2149,0.6596,8,0.5238,1.5952,0.4237,11,0.52,26,0.39,39,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.3162,0.4847,-0.0379,0.3274,0.2027,0.0,0.0,0.0,0,0.1667,0.509,0.0556,1,0.1667,0.509,0.0463,2,0.34,17,0.32,32,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P35367,Histamine H1 receptor,67,0.6418,1.6952,0.7583,30,1.4478,0.7644,0.7248,0.0569,0.6418,0.6422,0.0,0.0,0.0,0,0.75,1.1686,0.4792,3,0.7143,1.113,0.4711,5,0.76,38,0.6418,43,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,12,0.25,0.4742,0.7716,6,2.0833,0.7917,0.8333,0.0,0.25,0.9709,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,2,0.25,3,0.25,3,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,17,0.3529,0.6332,0.8165,11,1.1176,0.7255,0.7879,0.3039,0.3529,0.9141,1.0,2.8333,1.0,1,1.0,2.8333,1.0,1,1.0,2.8333,1.0,2,0.3529,6,0.3529,6,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,8,0.25,0.5302,0.7426,5,1.5,0.8333,0.9167,0.3333,0.25,0.9304,1.0,4.0,1.0,1,1.0,4.0,1.0,1,1.0,4.0,1.0,1,0.25,2,0.25,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,5,0.4,0.5793,0.7666,5,1.4,1.0,1.0,0.6124,0.4,1.0,1.0,2.5,1.0,1,1.0,2.5,1.0,1,1.0,2.5,1.0,1,0.4,2,0.4,2,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.2817,0.5032,0.0039,0.2716,0.2743,0.0,0.0,0.0,0,0.2381,0.8766,0.0535,5,0.3415,1.2572,0.0959,14,0.3,15,0.3,30,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.2509,0.5704,0.0844,0.1667,0.3293,0.6667,4.0,0.5329,8,0.2982,1.7895,0.1844,17,0.3009,1.8053,0.1378,34,0.32,16,0.31,31,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,O43614,Orexin receptor type 2,278,0.4928,0.8353,0.7662,140,1.259,0.55,0.5791,0.0894,0.4928,0.5246,0.6667,1.3528,0.5556,2,0.4286,0.8697,0.3189,6,0.5,1.0146,0.2891,14,0.58,29,0.57,57,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,P04150,Glucocorticoid receptor,201,0.3284,0.6074,0.7679,43,1.1741,0.5112,0.6172,0.1621,0.3284,0.7101,1.0,3.0455,1.0,3,0.8182,2.4917,0.7916,9,0.5714,1.7403,0.5282,12,0.48,24,0.41,41,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,P10275,Androgen receptor,113,0.3274,0.5126,0.8602,36,1.1681,0.2614,0.3684,-0.1204,0.3274,0.0667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1667,0.509,0.0215,2,0.22,11,0.31,31,2010.0
